datetime,precipitation_utsunomiya,precipitation_chiba,precipitation_tokyo,temperature_utsunomiya,temperature_chiba,temperature_tokyo,winddirection_utsunomiya,winddirection_chiba,winddirection_tokyo,windspeed_utsunomiya,windspeed_chiba,windspeed_tokyo,pollen_utsunomiya,pollen_chiba,pollen_tokyo
2019021509,0.0,0.0,0.0,0.8,2.0,0.8,16,1,16,1.8,1.6,1.3,12.0,12.0,0.0
2019021510,0.0,0.0,0.0,2.1,2.6,1.4,16,1,1,2.0,1.4,1.6,4.0,24.0,4.0
2019021511,0.0,0.0,0.0,3.5,2.2,2.7,11,15,16,0.8,1.5,1.4,0.0,61.0,4.0
2019021512,0.0,0.0,0.0,3.8,2.1,3.9,8,16,5,2.8,1.2,2.1,20.0,12.0,0.0
2019021513,0.0,0.0,0.0,4.5,2.9,4.7,9,3,5,3.3,1.8,2.0,0.0,4.0,12.0
2019021514,0.0,0.0,0.0,4.2,3.1,3.8,7,4,5,4.6,2.6,2.6,8.0,8.0,4.0
2019021515,0.0,0.0,0.0,3.9,4.2,3.9,7,5,6,2.9,4.8,3.0,4.0,0.0,0.0
2019021516,0.0,0.0,0.0,3.6,4.6,4.1,7,2,4,1.3,1.4,1.7,12.0,0.0,0.0
2019021517,0.0,0.0,0.0,3.1,4.8,4.2,5,16,2,3.3,1.1,1.1,94.0,4.0,0.0
2019021518,0.0,0.0,0.0,3.1,4.9,4.2,5,14,4,2.3,2.1,0.7,8.0,4.0,4.0
2019021519,0.0,0.0,0.0,3.4,4.4,4.3,16,1,1,1.7,2.2,1.3,16.0,0.0,8.0
2019021520,0.0,0.0,0.0,3.3,3.5,4.0,1,16,1,2.2,2.0,1.2,24.0,0.0,4.0
2019021521,0.0,0.0,0.0,2.9,3.6,3.7,16,1,1,1.7,1.7,1.2,24.0,0.0,8.0
2019021522,0.0,0.0,0.0,2.1,4.0,3.7,16,15,1,1.7,2.2,1.4,8.0,20.0,4.0
2019021523,0.0,0.0,0.0,1.1,3.7,3.5,16,1,1,2.1,1.9,1.3,8.0,4.0,12.0
2019021524,0.0,0.0,0.0,0.7,3.6,3.5,16,14,1,2.9,2.2,0.3,8.0,4.0,0.0
2019021601,0.0,0.0,0.0,-0.6,3.6,3.3,15,15,15,1.7,1.8,0.7,12.0,16.0,0.0
2019021602,0.0,0.0,0.0,-0.9,3.2,2.5,15,15,15,1.8,1.5,0.9,8.0,0.0,8.0
2019021603,0.0,0.0,0.0,-0.8,3.0,2.2,16,1,15,2.4,1.1,0.6,8.0,8.0,8.0
2019021604,0.0,0.0,0.0,-1.1,3.0,1.8,15,1,14,2.2,0.7,0.3,8.0,8.0,4.0
2019021605,0.0,0.0,0.0,-1.4,3.0,1.9,15,16,15,1.5,1.5,0.5,0.0,0.0,0.0
2019021606,0.0,0.0,0.0,-1.7,2.9,1.6,1,16,14,2.5,0.9,0.6,4.0,16.0,0.0
2019021607,0.0,0.0,0.0,-1.6,2.9,1.0,1,16,1,2.7,1.3,0.8,8.0,28.0,16.0
2019021608,0.0,0.0,0.0,0.2,2.8,2.0,1,15,2,1.5,3.0,1.2,8.0,12.0,16.0
2019021609,0.0,0.0,0.0,3.6,5.4,3.8,15,14,14,1.6,0.9,0.8,4.0,20.0,4.0
2019021610,0.0,0.0,0.0,6.5,6.5,7.0,1,15,13,1.2,2.0,0.7,8.0,12.0,12.0
2019021611,0.0,0.0,0.0,8.7,8.5,8.8,1,14,15,2.3,2.1,1.3,0.0,16.0,12.0
2019021612,0.0,0.0,0.0,12.4,8.5,11.3,1,2,2,4.0,1.0,2.4,12.0,16.0,4.0
2019021613,0.0,0.0,0.0,12.8,10.5,11.9,3,5,2,2.4,1.6,2.7,4.0,24.0,4.0
2019021614,0.0,0.0,0.0,13.5,10.2,13.6,2,11,3,4.1,2.9,1.8,8.0,12.0,4.0
2019021615,0.0,0.0,0.0,12.1,10.6,12.6,3,13,16,4.5,2.1,1.6,41.0,8.0,12.0
2019021616,0.0,0.0,0.0,11.7,12.0,11.4,1,13,15,2.2,0.6,1.7,20.0,4.0,0.0
2019021617,0.0,0.0,0.0,10.3,11.9,10.0,13,4,16,6.0,2.8,1.4,24.0,16.0,16.0
2019021618,0.0,0.0,0.0,7.2,10.8,8.5,15,14,16,6.0,1.7,2.5,12.0,8.0,4.0
2019021619,0.0,0.0,0.0,5.7,10.5,7.1,15,11,16,4.7,2.1,2.3,4.0,8.0,4.0
2019021620,0.0,0.0,0.0,4.6,9.3,6.1,1,1,1,2.9,4.4,2.0,4.0,16.0,4.0
2019021621,0.0,0.0,0.0,3.9,8.7,5.3,15,16,1,2.7,2.1,2.5,4.0,16.0,0.0
2019021622,0.0,0.0,0.0,3.3,7.9,4.6,15,15,1,2.8,4.8,1.9,4.0,8.0,4.0
2019021623,0.0,0.0,0.0,2.7,6.6,4.2,15,14,16,3.9,3.0,2.0,0.0,20.0,4.0
2019021624,0.0,0.0,0.0,2.6,5.9,3.5,12,15,1,3.3,4.2,1.9,24.0,8.0,4.0
2019021701,0.0,0.0,0.0,2.2,5.4,3.4,1,15,16,1.0,5.5,2.0,8.0,0.0,0.0
2019021702,0.0,0.0,0.0,0.5,5.5,3.7,2,15,15,2.5,5.6,1.8,12.0,0.0,0.0
2019021703,0.0,0.0,0.0,-1.4,5.3,3.7,1,15,15,0.9,5.0,1.6,8.0,4.0,0.0
2019021704,0.0,0.0,0.0,-1.2,5.3,3.7,2,15,15,1.3,4.8,1.1,4.0,8.0,4.0
2019021705,0.0,0.0,0.0,-2.2,4.8,3.2,15,15,14,1.9,3.9,1.1,0.0,4.0,0.0
2019021706,0.0,0.0,0.0,-2.3,4.4,3.0,14,15,1,1.9,2.9,0.8,0.0,0.0,0.0
2019021707,0.0,0.0,0.0,-2.1,4.3,2.4,15,15,1,2.0,3.2,1.3,4.0,12.0,4.0
2019021708,0.0,0.0,0.0,0.2,5.0,3.9,13,15,1,0.5,3.7,1.4,4.0,4.0,4.0
2019021709,0.0,0.0,0.0,4.0,5.7,5.5,6,15,15,1.7,3.8,1.0,0.0,0.0,4.0
2019021710,0.0,0.0,0.0,6.4,6.8,7.6,6,15,14,2.8,5.6,1.7,0.0,4.0,4.0
2019021711,0.0,0.0,0.0,7.9,7.8,9.1,6,14,15,4.8,6.3,1.6,16.0,4.0,0.0
2019021712,0.0,0.0,0.0,8.8,9.3,10.6,5,14,1,3.1,5.0,1.7,12.0,8.0,12.0
2019021713,0.0,0.0,0.0,9.2,10.2,10.8,7,15,1,1.8,5.4,2.6,0.0,20.0,4.0
2019021714,0.0,0.0,0.0,10.1,10.1,10.9,9,15,1,2.0,2.6,2.5,0.0,16.0,4.0
2019021715,0.0,0.0,0.0,10.0,10.6,10.5,9,14,1,2.7,4.8,2.6,4.0,16.0,0.0
2019021716,0.0,0.0,0.0,9.6,11.0,9.7,9,14,1,1.8,3.7,1.9,8.0,12.0,0.0
2019021717,0.0,0.0,0.0,8.0,9.9,8.6,16,13,16,4.4,2.1,1.4,20.0,32.0,8.0
2019021718,0.0,0.0,0.0,6.7,7.6,7.2,16,5,1,2.5,2.5,1.8,0.0,12.0,8.0
2019021719,0.0,0.0,0.0,5.7,7.3,6.0,16,6,1,1.1,0.9,1.3,4.0,36.0,4.0
2019021720,0.0,0.0,0.0,3.8,7.5,5.2,14,14,1,1.8,3.1,0.9,8.0,12.0,4.0
2019021721,0.0,0.0,0.0,2.8,6.5,4.9,6,15,16,2.8,2.2,1.4,4.0,12.0,4.0
2019021722,0.0,0.0,0.0,2.0,6.0,4.2,3,14,15,1.5,3.1,0.6,8.0,4.0,4.0
2019021723,0.0,0.0,0.0,0.4,5.2,4.1,14,14,14,2.8,3.6,1.5,12.0,4.0,0.0
2019021724,0.0,0.0,0.0,0.2,4.7,3.4,15,15,14,2.3,3.1,1.2,0.0,0.0,8.0
2019021801,0.0,0.0,0.0,-0.5,4.8,2.3,15,15,11,2.1,3.5,1.3,4.0,0.0,0.0
2019021802,0.0,0.0,0.0,-0.8,4.4,0.7,16,16,12,3.2,1.9,0.9,12.0,0.0,0.0
2019021803,0.0,0.0,0.0,-1.7,3.8,0.5,15,16,13,3.1,2.1,0.9,4.0,0.0,0.0
2019021804,0.0,0.0,0.0,-2.4,2.6,-0.4,16,15,12,2.3,1.7,1.2,0.0,0.0,0.0
2019021805,0.0,0.0,0.0,-2.8,2.9,-0.5,16,15,12,1.1,2.9,1.5,0.0,12.0,0.0
2019021806,0.0,0.0,0.0,-2.3,2.1,-0.4,15,3,12,3.2,1.4,1.6,0.0,0.0,0.0
2019021807,0.0,0.0,0.0,-2.2,2.6,-0.1,2,4,11,1.2,1.0,1.3,0.0,4.0,0.0
2019021808,0.0,0.0,0.0,-0.2,4.1,2.7,12,5,12,0.6,0.7,1.7,12.0,16.0,4.0
2019021809,0.0,0.0,0.0,3.4,7.7,6.8,9,15,12,0.6,1.8,1.5,24.0,4.0,8.0
2019021810,0.0,0.0,0.0,7.4,9.7,9.4,9,13,14,1.5,2.3,1.8,110.0,12.0,0.0
2019021811,0.0,0.0,0.0,8.5,11.5,10.7,7,13,1,2.1,3.6,0.8,8.0,8.0,8.0
2019021812,0.0,0.0,0.0,10.2,11.8,11.3,7,11,10,2.0,3.5,1.7,12.0,8.0,4.0
2019021813,0.0,0.0,0.0,11.8,12.7,12.7,9,11,5,1.4,2.7,2.8,8.0,0.0,4.0
2019021814,0.0,0.0,0.0,12.5,12.2,13.0,7,11,6,2.5,3.2,2.0,4.0,4.0,8.0
2019021815,0.0,0.0,0.0,12.5,12.8,13.3,7,12,10,2.6,2.1,1.2,0.0,4.0,16.0
2019021816,0.0,0.0,0.0,12.5,12.5,13.4,6,13,7,2.8,2.5,2.2,24.0,8.0,12.0
2019021817,0.0,0.0,0.0,11.8,11.9,11.5,6,12,8,2.7,2.8,3.0,16.0,12.0,0.0
2019021818,0.0,0.0,0.0,9.6,11.4,10.1,5,7,8,2.5,1.7,2.1,16.0,12.0,16.0
2019021819,0.0,0.0,0.0,8.9,10.3,8.8,1,6,5,2.9,2.6,0.9,36.0,32.0,20.0
2019021820,0.0,0.0,0.0,7.3,10.1,7.7,1,6,7,3.6,2.6,0.3,4.0,32.0,28.0
2019021821,0.0,0.0,0.0,6.4,10.1,7.3,1,6,10,3.2,3.4,0.6,8.0,8.0,20.0
2019021822,0.0,0.0,0.0,6.0,10.5,7.2,16,3,13,3.3,3.5,0.8,0.0,0.0,8.0
2019021823,0.0,0.0,0.0,5.3,9.4,6.2,16,3,12,2.6,0.3,1.5,4.0,4.0,41.0
2019021824,0.0,0.0,0.0,4.4,9.1,5.9,16,6,13,2.4,0.9,0.6,4.0,0.0,16.0
2019021901,0.0,0.0,0.0,4.6,8.9,5.3,1,4,14,3.9,0.9,1.0,0.0,4.0,16.0
2019021902,0.0,0.0,0.0,4.6,8.6,5.3,16,2,13,2.6,1.1,0.6,0.0,8.0,8.0
2019021903,0.0,0.0,0.0,4.7,7.9,5.6,16,1,13,2.5,2.6,0.4,16.0,0.0,4.0
2019021904,0.0,0.0,0.0,4.4,7.4,5.2,15,16,0,2.1,1.5,0.1,12.0,8.0,0.0
2019021905,0.0,0.0,0.0,4.7,7.0,5.9,16,15,13,2.8,1.0,0.8,24.0,8.0,4.0
2019021906,0.0,0.0,0.0,4.4,7.2,6.0,15,14,14,2.6,0.6,0.5,4.0,16.0,20.0
2019021907,0.0,0.0,0.0,5.0,7.5,6.3,15,14,13,2.1,1.2,0.5,16.0,20.0,8.0
2019021908,0.0,0.0,0.0,6.5,8.0,6.8,16,15,3,1.7,0.8,0.4,12.0,16.0,12.0
2019021909,0.0,0.0,0.0,7.5,8.5,7.7,4,11,6,0.3,0.4,0.5,20.0,32.0,24.0
2019021910,0.0,0.0,0.0,8.2,8.7,8.1,4,11,0,0.4,0.7,0.2,24.0,28.0,12.0
2019021911,0.0,0.0,0.0,9.2,8.8,8.9,9,11,6,0.8,1.3,0.9,12.0,28.0,8.0
2019021912,0.0,0.0,0.0,9.9,9.4,9.0,9,12,6,3.9,1.4,1.7,32.0,12.0,8.0
2019021913,0.0,0.0,0.0,9.9,9.8,10.0,9,11,7,3.3,1.0,1.8,20.0,36.0,0.0
2019021914,0.5,0.0,0.0,8.2,10.1,11.4,8,12,7,3.9,1.9,2.7,4.0,12.0,4.0
2019021915,1.0,0.0,0.0,7.6,11.2,12.4,8,9,9,3.2,1.0,3.9,0.0,24.0,24.0
2019021916,0.0,0.0,0.0,7.5,12.1,12.7,10,11,9,0.8,1.7,3.4,0.0,61.0,32.0
2019021917,0.0,0.0,0.0,7.3,11.6,12.0,9,10,8,1.4,3.5,3.1,0.0,4.0,4.0
2019021918,0.5,0.0,0.0,7.0,12.2,10.1,7,11,1,0.9,5.9,1.0,0.0,4.0,4.0
2019021919,0.5,0.0,0.0,6.7,10.7,7.8,6,10,1,1.2,4.7,0.6,0.0,4.0,49.0
2019021920,0.0,1.5,1.0,6.5,10.7,7.2,6,7,13,1.8,5.2,1.1,4.0,0.0,16.0
2019021921,0.0,0.0,0.0,6.5,10.9,7.5,9,7,16,1.8,3.0,0.5,32.0,0.0,8.0
2019021922,0.0,0.0,0.0,6.3,11.1,7.5,12,7,13,1.4,0.7,1.0,24.0,4.0,12.0
2019021923,0.0,0.0,0.0,5.7,11.4,7.2,8,14,14,1.1,1.8,1.9,53.0,0.0,8.0
2019021924,0.0,0.0,0.0,5.4,11.8,6.7,1,14,13,2.6,3.7,0.3,36.0,0.0,12.0
2019022001,0.0,0.0,0.0,5.2,9.1,6.5,1,15,12,3.4,3.9,0.4,4.0,0.0,4.0
2019022002,0.0,0.0,0.0,4.8,8.7,5.6,1,15,12,3.5,2.7,0.8,0.0,0.0,4.0
2019022003,0.0,0.0,0.0,4.3,8.6,5.4,16,16,13,2.3,1.2,0.8,0.0,20.0,8.0
2019022004,0.0,0.0,0.0,3.0,8.3,5.4,15,16,12,2.0,1.6,0.9,0.0,12.0,12.0
2019022005,0.0,0.0,0.0,2.4,7.8,4.0,14,16,9,2.9,1.2,0.3,4.0,4.0,4.0
2019022006,0.0,0.0,0.0,2.2,7.7,5.1,14,16,14,2.5,1.3,0.8,0.0,20.0,8.0
2019022007,0.0,0.0,0.0,2.9,7.6,4.5,16,2,15,3.6,1.0,0.4,0.0,20.0,0.0
2019022008,0.0,0.0,0.0,5.3,8.8,6.7,2,5,15,0.7,1.6,0.3,4.0,114.0,57.0
2019022009,0.0,0.0,0.0,8.2,10.7,10.3,3,1,2,0.4,2.2,1.9,8.0,49.0,45.0
2019022010,0.0,0.0,0.0,13.3,14.0,15.2,1,2,2,2.7,2.8,1.4,16.0,20.0,20.0
2019022011,0.0,0.0,0.0,16.5,16.7,16.6,5,2,1,3.1,1.8,2.1,12.0,16.0,12.0
2019022012,0.0,0.0,0.0,17.8,17.8,17.8,9,5,2,4.2,6.5,2.9,12.0,106.0,4.0
2019022013,0.0,0.0,0.0,18.5,17.0,18.6,8,4,4,4.9,5.4,2.7,20.0,90.0,8.0
2019022014,0.0,0.0,0.0,17.8,16.4,19.0,8,3,6,4.1,6.0,3.0,41.0,12.0,4.0
2019022015,0.0,0.0,0.0,16.7,16.4,17.8,6,4,5,4.9,4.8,3.9,41.0,118.0,20.0
2019022016,0.0,0.0,0.0,14.0,16.2,16.2,6,4,5,6.2,4.6,4.2,20.0,16.0,4.0
2019022017,0.0,0.0,0.0,12.2,14.8,15.1,5,3,5,7.7,4.6,3.9,20.0,12.0,0.0
2019022018,1.0,0.0,0.0,10.6,14.0,14.5,5,3,6,4.1,4.5,3.4,8.0,8.0,0.0
2019022019,3.5,0.0,0.0,9.6,13.6,13.7,4,3,5,3.6,3.7,3.3,0.0,12.0,0.0
2019022020,1.0,0.0,0.0,8.9,13.3,13.3,3,3,5,4.4,4.2,1.5,0.0,8.0,0.0
2019022021,4.0,0.0,0.0,8.4,13.1,12.8,4,3,2,3.0,4.0,1.2,0.0,8.0,0.0
2019022022,1.5,0.0,0.0,8.0,12.3,11.8,4,16,1,2.3,3.9,1.5,0.0,28.0,0.0
2019022023,0.5,7.0,0.0,7.8,9.5,10.3,4,16,1,1.9,3.2,2.5,0.0,0.0,0.0
2019022024,0.0,0.5,0.0,7.8,8.8,9.9,5,1,1,1.1,2.9,1.7,0.0,0.0,0.0
2019022101,0.0,0.0,0.0,7.1,8.7,9.3,2,1,1,1.2,2.6,1.6,0.0,0.0,0.0
2019022102,0.0,0.5,0.0,6.3,8.5,8.1,9,1,1,1.5,1.9,2.0,4.0,0.0,0.0
2019022103,0.0,0.0,0.0,5.6,8.3,7.5,1,16,1,2.7,1.6,1.3,0.0,4.0,0.0
2019022104,0.0,0.0,0.0,4.5,7.9,7.6,2,2,16,3.6,1.9,2.2,12.0,0.0,16.0
2019022105,0.0,0.0,0.0,4.6,7.6,6.7,1,1,15,3.9,1.7,1.6,8.0,0.0,4.0
2019022106,0.0,0.0,0.0,2.8,7.7,6.6,16,16,16,2.0,2.0,1.8,24.0,49.0,0.0
2019022107,0.0,0.0,0.0,2.6,7.4,6.8,13,16,15,2.6,2.3,1.5,16.0,57.0,12.0
2019022108,0.0,0.0,0.0,4.9,8.6,7.7,13,15,16,1.1,2.8,2.5,20.0,16.0,4.0
2019022109,0.0,0.0,0.0,7.3,10.6,9.7,10,14,15,1.2,4.6,3.5,36.0,8.0,4.0
2019022110,0.0,0.0,0.0,9.3,11.3,11.3,8,14,15,0.6,5.9,2.9,41.0,16.0,32.0
2019022111,0.0,0.0,0.0,11.3,12.5,13.0,7,14,16,1.9,5.8,2.1,28.0,12.0,41.0
2019022112,0.0,0.0,0.0,12.4,13.2,13.8,11,15,1,1.4,5.3,2.8,57.0,4.0,36.0
2019022113,0.0,0.0,0.0,13.3,12.8,13.9,16,15,1,5.2,4.0,3.3,57.0,16.0,24.0
2019022114,0.0,0.0,0.0,14.1,14.7,14.2,1,14,1,2.6,3.4,2.5,61.0,12.0,0.0
2019022115,0.0,0.0,0.0,13.7,14.0,13.4,15,1,1,5.1,3.4,2.7,24.0,16.0,0.0
2019022116,0.0,0.0,0.0,12.5,13.5,12.4,16,4,1,5.5,1.4,2.1,16.0,12.0,4.0
2019022117,0.0,0.0,0.0,10.9,12.9,11.6,16,3,15,5.7,1.1,1.8,49.0,45.0,8.0
2019022118,0.0,0.0,0.0,9.7,12.7,10.7,2,5,16,3.9,1.5,1.6,45.0,172.0,20.0
2019022119,0.0,0.0,0.0,8.5,11.3,9.6,1,6,15,3.6,4.3,1.6,28.0,209.0,0.0
2019022120,0.0,0.0,0.0,7.6,11.1,9.0,1,4,15,3.6,0.6,1.6,24.0,442.0,0.0
2019022121,0.0,0.0,0.0,6.4,11.1,8.5,3,14,1,2.2,2.3,1.6,12.0,434.0,4.0
2019022122,0.0,0.0,0.0,5.7,10.2,7.7,3,1,16,2.2,2.2,1.1,12.0,49.0,8.0
2019022123,0.0,0.0,0.0,3.8,9.7,7.5,12,15,2,1.6,2.7,1.5,20.0,24.0,0.0
2019022124,0.0,0.0,0.0,3.0,8.7,6.6,14,14,2,1.1,2.1,1.2,28.0,16.0,0.0
2019022201,0.0,0.0,0.0,2.5,8.1,4.8,15,15,13,1.4,2.5,0.3,8.0,12.0,0.0
2019022202,0.0,0.0,0.0,2.2,7.3,4.5,3,15,0,1.5,2.1,0.2,24.0,28.0,8.0
2019022203,0.0,0.0,0.0,1.5,6.9,3.8,2,15,0,1.6,2.9,0.1,12.0,16.0,0.0
2019022204,0.0,0.0,0.0,0.9,6.4,2.4,1,15,0,2.3,3.2,0.2,8.0,24.0,0.0
2019022205,0.0,0.0,0.0,0.1,6.0,2.8,3,15,14,1.2,1.7,0.5,16.0,24.0,0.0
2019022206,0.0,0.0,0.0,0.2,6.1,2.9,16,16,16,1.7,1.1,0.4,0.0,61.0,0.0
2019022207,0.0,0.0,0.0,0.5,5.4,3.3,15,14,12,1.4,2.8,0.4,4.0,45.0,4.0
2019022208,0.0,0.0,0.0,2.4,6.4,5.2,16,15,16,1.9,2.1,0.5,8.0,41.0,0.0
2019022209,0.0,0.0,0.0,6.1,7.8,7.5,0,1,1,0.2,1.7,1.7,32.0,12.0,0.0
2019022210,0.0,0.0,0.0,8.1,9.6,9.1,9,1,16,1.2,2.2,1.3,32.0,53.0,4.0
2019022211,0.0,0.0,0.0,9.6,10.7,10.6,4,16,1,1.6,1.1,1.4,32.0,41.0,0.0
2019022212,0.0,0.0,0.0,10.5,11.3,11.6,8,4,6,1.2,1.7,2.1,28.0,32.0,12.0
2019022213,0.0,0.0,0.0,11.8,12.4,12.1,9,5,6,1.8,2.1,2.7,20.0,69.0,16.0
2019022214,0.0,0.0,0.0,12.9,12.6,13.3,8,6,6,2.6,4.7,2.3,0.0,45.0,4.0
2019022215,0.0,0.0,0.0,12.7,12.4,13.1,8,6,6,3.5,5.3,3.0,12.0,176.0,8.0
2019022216,0.0,0.0,0.0,12.4,12.0,12.9,9,5,6,1.3,4.8,3.6,20.0,69.0,8.0
2019022217,0.0,0.0,0.0,11.9,11.1,11.8,6,5,6,2.1,3.9,3.2,16.0,20.0,0.0
2019022218,0.0,0.0,0.0,10.7,10.4,10.8,7,4,5,1.7,2.7,2.4,24.0,4.0,12.0
2019022219,0.0,0.0,0.0,10.1,10.6,10.0,16,3,5,1.5,3.2,1.0,98.0,12.0,0.0
2019022220,0.0,0.0,0.0,8.6,10.4,9.3,1,1,5,3.1,1.9,1.3,106.0,4.0,12.0
2019022221,0.0,0.0,0.0,7.7,10.2,9.8,1,1,3,2.9,2.8,0.4,118.0,4.0,4.0
2019022222,0.0,0.0,0.0,6.9,10.4,9.6,1,1,1,4.9,3.1,0.5,57.0,0.0,12.0
2019022223,0.0,0.0,0.0,6.2,10.4,8.7,16,1,15,5.3,3.1,1.1,24.0,8.0,4.0
2019022224,0.0,0.0,0.0,5.6,10.0,8.2,16,1,15,5.4,3.1,1.6,36.0,0.0,4.0
2019022301,0.0,0.0,0.0,5.6,9.5,7.4,16,16,1,5.7,2.8,1.3,20.0,20.0,4.0
2019022302,0.0,0.5,0.0,4.9,8.8,7.5,16,1,1,6.2,3.9,1.4,16.0,20.0,12.0
2019022303,0.0,0.0,0.0,4.6,8.8,7.5,16,1,1,6.0,4.0,1.2,36.0,32.0,16.0
2019022304,0.0,0.0,0.0,4.2,8.2,7.1,1,16,1,4.8,3.4,1.5,36.0,57.0,12.0
2019022305,0.0,0.0,0.0,4.4,7.5,6.2,1,1,1,5.0,4.1,1.9,36.0,49.0,0.0
2019022306,0.0,0.0,0.0,4.1,7.5,6.0,2,1,1,3.6,3.4,1.9,36.0,82.0,8.0
2019022307,0.0,0.0,0.0,4.6,7.3,6.2,2,1,2,4.0,3.7,3.0,61.0,155.0,8.0
2019022308,0.0,0.0,0.0,5.9,7.2,6.8,2,1,1,4.1,3.1,3.4,143.0,143.0,12.0
2019022309,0.0,0.0,0.0,6.5,7.9,8.1,10,16,1,4.5,3.4,3.2,143.0,139.0,12.0
2019022310,0.0,0.0,0.0,9.3,9.2,9.8,10,1,2,2.7,5.8,3.6,139.0,61.0,0.0
2019022311,0.0,0.0,0.0,10.4,10.5,12.6,10,1,16,1.9,3.6,2.1,28.0,151.0,4.0
2019022312,0.0,0.0,0.0,12.3,11.2,12.9,16,16,1,4.9,3.3,3.7,36.0,53.0,28.0
2019022313,0.0,0.0,0.0,11.2,11.6,13.7,1,16,1,7.6,2.0,2.7,28.0,135.0,41.0
2019022314,0.0,0.0,0.0,11.1,13.0,12.4,16,16,16,8.5,4.6,3.3,57.0,82.0,32.0
2019022315,0.0,0.0,0.0,10.0,12.2,11.6,15,3,16,12.1,3.8,2.8,49.0,69.0,41.0
2019022316,0.0,0.0,0.0,9.3,11.2,11.0,15,3,16,8.1,3.8,2.7,36.0,184.0,41.0
2019022317,0.0,0.0,0.0,7.7,11.0,9.4,16,1,15,8.1,2.0,3.7,24.0,250.0,12.0
2019022318,0.0,0.0,0.0,6.6,10.2,8.0,16,15,16,6.9,6.6,2.7,49.0,77.0,12.0
2019022319,0.0,0.0,0.0,6.0,9.0,7.2,16,15,15,5.9,6.1,3.1,16.0,16.0,4.0
2019022320,0.0,0.0,0.0,5.8,8.1,6.4,16,15,16,5.0,3.2,1.9,36.0,32.0,0.0
2019022321,0.0,0.0,0.0,4.2,7.5,5.9,9,15,15,0.7,3.8,2.2,28.0,8.0,8.0
2019022322,0.0,0.0,0.0,2.9,6.8,5.6,13,15,16,0.4,3.6,1.7,36.0,8.0,8.0
2019022323,0.0,0.0,0.0,2.0,6.4,5.6,13,15,1,1.5,3.7,2.1,32.0,8.0,0.0
2019022324,0.0,0.0,0.0,0.9,5.6,5.8,15,1,15,1.5,2.0,2.5,20.0,8.0,0.0
2019022401,0.0,0.0,0.0,0.2,5.5,5.2,14,2,14,2.7,1.6,1.2,16.0,8.0,0.0
2019022402,0.0,0.0,0.0,0.0,4.5,3.8,14,5,14,2.1,1.3,0.5,0.0,4.0,0.0
2019022403,0.0,0.0,0.0,-0.1,4.0,2.1,15,6,12,2.7,1.2,1.0,20.0,4.0,4.0
2019022404,0.0,0.0,0.0,-0.5,3.6,1.4,16,12,14,2.4,1.7,1.3,20.0,4.0,0.0
2019022405,0.0,0.0,0.0,-0.6,3.4,2.0,1,13,12,2.4,0.5,1.3,24.0,12.0,4.0
2019022406,0.0,0.0,0.0,-1.1,3.3,1.0,2,14,11,1.8,0.8,1.6,12.0,0.0,0.0
2019022407,0.0,0.0,0.0,-1.0,3.8,1.5,16,3,14,1.5,1.6,0.9,8.0,12.0,8.0
2019022408,0.0,0.0,0.0,2.2,5.9,4.6,2,3,8,1.7,1.2,1.1,8.0,20.0,49.0
2019022409,0.0,0.0,0.0,5.9,7.9,7.0,16,8,10,1.4,0.4,1.3,4.0,4.0,73.0
2019022410,0.0,0.0,0.0,7.7,10.0,8.4,3,14,5,2.0,0.6,1.7,24.0,32.0,65.0
2019022411,0.0,0.0,0.0,9.6,10.1,10.3,3,12,9,2.5,2.6,2.8,8.0,0.0,53.0
2019022412,0.0,0.0,0.0,9.8,10.4,10.6,7,12,6,2.7,2.9,3.5,12.0,0.0,20.0
2019022413,0.0,0.0,0.0,11.1,11.5,12.0,7,12,9,3.4,2.3,2.9,24.0,0.0,12.0
2019022414,0.0,0.0,0.0,11.7,11.4,12.2,7,12,9,3.4,2.8,4.4,16.0,8.0,28.0
2019022415,0.0,0.0,0.0,11.7,11.7,12.5,9,11,7,3.0,2.0,4.9,16.0,20.0,20.0
2019022416,0.0,0.0,0.0,12.1,10.7,12.0,9,13,8,2.9,1.8,4.0,28.0,57.0,16.0
2019022417,0.0,0.0,0.0,10.9,11.4,10.9,8,8,8,3.2,0.7,3.5,12.0,98.0,20.0
2019022418,0.0,0.0,0.0,9.7,12.1,10.8,9,8,8,2.4,6.1,3.4,36.0,168.0,0.0
2019022419,0.0,0.0,0.0,7.9,11.8,11.2,8,8,9,2.3,5.2,4.6,49.0,28.0,0.0
2019022420,0.0,0.0,0.0,7.1,11.9,10.9,14,8,8,2.3,3.8,3.8,28.0,57.0,4.0
2019022421,0.0,0.0,0.0,6.5,12.1,11.0,15,8,10,2.3,4.8,3.5,28.0,65.0,4.0
2019022422,0.0,0.0,0.0,5.9,11.7,8.6,2,8,16,0.7,5.2,0.8,86.0,61.0,20.0
2019022423,0.0,0.0,0.0,4.8,11.3,7.4,3,8,11,1.5,3.6,0.8,139.0,77.0,164.0
2019022424,0.0,0.0,0.0,4.0,12.1,6.3,15,8,12,3.1,5.2,0.8,131.0,69.0,159.0
2019022501,0.0,0.0,0.0,3.3,12.2,7.2,15,9,14,3.2,5.4,0.6,82.0,73.0,188.0
2019022502,0.0,0.0,0.0,2.7,12.1,7.3,16,10,13,1.7,4.2,0.8,82.0,16.0,184.0
